1,22.52572806,113.9291417,0,0,2, 南海大道,22,181,5,0,1, 滨海南海立交桥,2433,659,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52572806,113.9291417,25,181,0, 2016:01:19:19:24:48,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52565833,113.9291408,0,0,2, 南海大道,15,181,5,0,1, 滨海南海立交桥,2426,658,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52565833,113.9291408,27,181,0, 2016:01:19:19:24:49,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52557861,113.9291367,1,1,2, 南海大道,6,185,5,0,1, 滨海南海立交桥,2417,657,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52557861,113.9291367,29,185,0, 2016:01:19:19:24:50,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52552528,113.9291319,1,1,2, 南海大道,0,185,5,0,1, 滨海南海立交桥,2411,655,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52552528,113.9291319,31,185,0, 2016:01:19:19:24:51,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52536917,113.9290714,2,0,3, 滨海南海立交桥,115,181,4,0,1, 滨海南海立交桥,2393,653,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52536917,113.9290714,33,181,0, 2016:01:19:19:24:52,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.5252775,113.9290703,2,0,3, 滨海南海立交桥,105,181,4,0,1, 滨海南海立交桥,2383,651,-1, naviinfo,0,2016:01:19:19:37:45
2,22.5252775,113.9290703,32,181,0, 2016:01:19:19:24:53,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.5251675,113.9290689,2,0,3, 滨海南海立交桥,92,181,4,0,1, 滨海南海立交桥,2370,649,-1, naviinfo,0,2016:01:19:19:37:45
2,22.5251675,113.9290689,34,181,0, 2016:01:19:19:24:54,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.5250575,113.9290678,2,0,3, 滨海南海立交桥,80,181,4,0,1, 滨海南海立交桥,2358,648,-1, naviinfo,0,2016:01:19:19:37:45
2,22.5250575,113.9290678,35,181,0, 2016:01:19:19:24:55,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.5249675,113.9290667,2,0,3, 滨海南海立交桥,70,181,4,0,1, 滨海南海立交桥,2348,646,-1, naviinfo,0,2016:01:19:19:37:45
2,22.5249675,113.9290667,34,181,0, 2016:01:19:19:24:56,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52487944,113.9290656,2,0,3, 滨海南海立交桥,60,181,4,0,1, 滨海南海立交桥,2338,645,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52487944,113.9290656,32,181,0, 2016:01:19:19:24:57,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52479944,113.9290647,2,0,3, 滨海南海立交桥,52,181,4,0,1, 滨海南海立交桥,2330,644,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52479944,113.9290647,30,181,0, 2016:01:19:19:24:58,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52472778,113.9290639,2,0,3, 滨海南海立交桥,44,181,4,0,1, 滨海南海立交桥,2322,643,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52472778,113.9290639,29,181,0, 2016:01:19:19:24:59,0,2016:01:19:19:37:45,,,,,,,,,,
